ReportingDate,count
2015-05-28 00:00:00.000,4
2018-05-18 00:00:00.000,4
2011-07-02 00:00:00.000,4
2011-07-01 00:00:00.000,4
2015-05-24 00:00:00.000,4
2013-09-17 00:00:00.000,4
2015-05-25 00:00:00.000,4
2018-04-05 00:00:00.000,4
2024-09-04 00:00:00.000,4
2011-06-30 00:00:00.000,4
2013-09-10 00:00:00.000,4
2017-05-22 00:00:00.000,4
2024-10-01 00:00:00.000,4
2015-05-03 00:00:00.000,4
2024-05-02 00:00:00.000,4
2011-08-01 00:00:00.000,4
2004-12-27 00:00:00.000,4
2015-07-17 00:00:00.000,4
2024-03-04 00:00:00.000,4
2008-09-08 00:00:00.000,4
2004-05-24 00:00:00.000,4
2018-05-03 00:00:00.000,4
2024-09-25 00:00:00.000,4
2015-07-09 00:00:00.000,4
2017-04-05 00:00:00.000,4
2015-07-08 00:00:00.000,4
2004-04-05 00:00:00.000,4
2004-03-15 00:00:00.000,4
2018-04-26 00:00:00.000,4
2018-03-30 00:00:00.000,4
2024-09-18 00:00:00.000,4
2004-02-09 00:00:00.000,4
2013-07-06 00:00:00.000,4
2003-10-20 00:00:00.000,4
2007-12-31 00:00:00.000,4
2007-09-24 00:00:00.000,4
2015-06-25 00:00:00.000,4
2003-11-03 00:00:00.000,4
2018-03-08 00:00:00.000,4
2024-03-21 00:00:00.000,4
2018-04-04 00:00:00.000,4
2013-07-20 00:00:00.000,4
2015-06-05 00:00:00.000,4
2019-04-08 00:00:00.000,4
2007-01-15 00:00:00.000,4
2018-05-11 00:00:00.000,4
2003-08-25 00:00:00.000,4
2016-06-15 00:00:00.000,4
2007-06-25 00:00:00.000,4
2007-07-09 00:00:00.000,4
2015-04-26 00:00:00.000,4
2011-06-15 00:00:00.000,4
2013-07-30 00:00:00.000,4
2013-07-27 00:00:00.000,4
2013-07-26 00:00:00.000,4
2015-06-10 00:00:00.000,4
2003-09-08 00:00:00.000,4
2015-06-12 00:00:00.000,4
2016-06-17 00:00:00.000,4
2013-09-20 00:00:00.000,4
2011-07-03 00:00:00.000,4
2013-09-29 00:00:00.000,4
2016-05-25 00:00:00.000,4
2016-05-19 00:00:00.000,4
2015-02-07 00:00:00.000,4
2019-03-19 00:00:00.000,4
2016-05-24 00:00:00.000,4
2001-07-06 00:00:00.000,4
2014-04-24 00:00:00.000,4
2014-04-22 00:00:00.000,4
2023-03-20 00:00:00.000,4
2014-06-10 00:00:00.000,4
2010-08-30 00:00:00.000,4
28.04.2023 12:48,4
2024-10-08 00:00:00.000,4
2018-07-16 00:00:00.000,4
2014-03-14 00:00:00.000,4
2014-03-03 00:00:00.000,4
2013-04-21 00:00:00.000,4
2015-05-14 00:00:00.000,4
2018-04-13 00:00:00.000,4
2011-07-14 00:00:00.000,4
2019-01-25 00:00:00.000,4
2019-03-04 00:00:00.000,4
2011-07-29 00:00:00.000,4
2014-12-06 00:00:00.000,4
2011-04-14 00:00:00.000,4
2017-06-02 00:00:00.000,4
2014-10-29 00:00:00.000,4
2011-07-27 00:00:00.000,4
2011-03-27 00:00:00.000,4
2011-04-23 00:00:00.000,4
2020-02-04 00:00:00.000,4
2014-10-15 00:00:00.000,4
2019-03-12 00:00:00.000,4
2014-09-02 00:00:00.000,4
2016-05-09 00:00:00.000,4
2011-03-10 00:00:00.000,4
2013-05-04 00:00:00.000,4
2015-05-17 00:00:00.000,4
2011-07-17 00:00:00.000,4
2005-10-17 00:00:00.000,4
2013-04-03 00:00:00.000,4
2019-03-28 00:00:00.000,4
2017-08-15 00:00:00.000,4
2014-12-19 00:00:00.000,4
2017-04-18 00:00:00.000,4
2002-10-07 00:00:00.000,4
2024-08-27 00:00:00.000,4
2011-07-06 00:00:00.000,4
2015-02-14 00:00:00.000,4
2005-08-08 00:00:00.000,4
2011-07-05 00:00:00.000,4
2013-04-02 00:00:00.000,4
2005-08-01 00:00:00.000,4
2013-10-04 00:00:00.000,4
2017-03-06 00:00:00.000,4
2013-10-29 00:00:00.000,4
2003-12-15 00:00:00.000,4
2006-10-09 00:00:00.000,4
2006-10-23 00:00:00.000,4
2017-05-26 00:00:00.000,4
2010-07-26 00:00:00.000,4
2006-09-25 00:00:00.000,4
2018-06-22 00:00:00.000,4
2010-08-02 00:00:00.000,4
2005-10-10 00:00:00.000,4
2016-05-01 00:00:00.000,3
02.04.2019 06:42,3
2019-03-25 00:00:00.000,3
2016-04-27 00:00:00.000,3
2016-04-28 00:00:00.000,3
2016-05-28 00:00:00.000,3
2016-06-13 00:00:00.000,3
2024-04-18 00:00:00.000,3
2015-06-30 00:00:00.000,3
2019-03-29 00:00:00.000,3
2019-03-22 00:00:00.000,3
2016-04-19 00:00:00.000,3
2015-04-04 00:00:00.000,3
2019-02-12 00:00:00.000,3
2015-07-20 00:00:00.000,3
2019-03-13 00:00:00.000,3
2019-06-25 00:00:00.000,3
2015-02-28 00:00:00.000,3
2018-04-17 00:00:00.000,3
2019-02-22 00:00:00.000,3
2019-03-21 00:00:00.000,3
2015-09-23 00:00:00.000,3
2017-03-27 00:00:00.000,3
2016-05-27 00:00:00.000,3
2016-06-02 00:00:00.000,3
2015-08-12 00:00:00.000,3
2015-07-16 00:00:00.000,3
2015-07-15 00:00:00.000,3
2019-01-11 00:00:00.000,3
2015-05-09 00:00:00.000,3
2016-06-22 00:00:00.000,3
2018-07-11 00:00:00.000,3
2014-05-12 00:00:00.000,3
2014-04-30 00:00:00.000,3
2014-04-25 00:00:00.000,3
2017-02-16 00:00:00.000,3
2014-04-07 00:00:00.000,3
2014-04-05 00:00:00.000,3
2014-03-31 00:00:00.000,3
2014-03-13 00:00:00.000,3
2018-07-05 00:00:00.000,3
2017-02-15 00:00:00.000,3
2017-02-22 00:00:00.000,3
2017-02-24 00:00:00.000,3
2018-06-27 00:00:00.000,3
2013-12-10 00:00:00.000,3
2013-11-15 00:00:00.000,3
2013-11-14 00:00:00.000,3
2018-06-21 00:00:00.000,3
2013-11-12 00:00:00.000,3
2014-05-21 00:00:00.000,3
2018-07-30 00:00:00.000,3
2016-07-13 00:00:00.000,3
2017-01-25 00:00:00.000,3
2019-09-24 00:00:00.000,3
2015-05-10 00:00:00.000,3
2014-12-04 00:00:00.000,3
2014-11-13 00:00:00.000,3
2019-04-30 00:00:00.000,3
2014-10-27 00:00:00.000,3
2014-12-13 00:00:00.000,3
2020-02-03 00:00:00.000,3
2017-01-30 00:00:00.000,3
2014-06-26 00:00:00.000,3
2020-02-17 00:00:00.000,3
2014-08-26 00:00:00.000,3
2019-04-29 00:00:00.000,3
2019-04-24 00:00:00.000,3
2014-08-19 00:00:00.000,3
2014-08-11 00:00:00.000,3
2014-07-16 00:00:00.000,3
2016-11-30 00:00:00.000,3
2016-07-19 00:00:00.000,3
2018-06-14 00:00:00.000,3
2015-06-24 00:00:00.000,3
02.05.2018 14:01,3
2024-02-21 00:00:00.000,3
2016-06-27 00:00:00.000,3
2013-08-08 00:00:00.000,3
2019-01-23 00:00:00.000,3
2018-05-07 00:00:00.000,3
2016-08-15 00:00:00.000,3
2013-07-21 00:00:00.000,3
2024-03-25 00:00:00.000,3
2018-05-02 00:00:00.000,3
2013-08-29 00:00:00.000,3
2016-08-22 00:00:00.000,3
2019-02-06 00:00:00.000,3
2018-04-27 00:00:00.000,3
2017-03-21 00:00:00.000,3
2015-06-21 00:00:00.000,3
2015-06-22 00:00:00.000,3
2018-04-20 00:00:00.000,3
2018-04-19 00:00:00.000,3
2013-08-28 00:00:00.000,3
2015-05-31 00:00:00.000,3
12.06.2018 14:58,3
2018-06-02 00:00:00.000,3
2019-01-29 00:00:00.000,3
2013-10-22 00:00:00.000,3
02.03.2017 12:46,3
2013-10-15 00:00:00.000,3
2013-10-14 00:00:00.000,3
2013-10-07 00:00:00.000,3
2013-10-05 00:00:00.000,3
2013-10-02 00:00:00.000,3
2018-05-31 00:00:00.000,3
2013-09-06 00:00:00.000,3
2017-03-07 00:00:00.000,3
2015-05-23 00:00:00.000,3
2013-09-18 00:00:00.000,3
2013-09-15 00:00:00.000,3
2017-03-09 00:00:00.000,3
2018-05-23 00:00:00.000,3
2016-08-03 00:00:00.000,3
2013-09-07 00:00:00.000,3
2013-08-11 00:00:00.000,3
2013-04-20 00:00:00.000,3
2011-03-18 00:00:00.000,3
2011-06-14 00:00:00.000,3
2011-06-22 00:00:00.000,3
2024-08-07 00:00:00.000,3
2011-06-21 00:00:00.000,3
2009-07-20 00:00:00.000,3
2024-07-17 00:00:00.000,3
2011-06-18 00:00:00.000,3
2017-04-20 00:00:00.000,3
2007-01-29 00:00:00.000,3
2007-08-06 00:00:00.000,3
2010-01-04 00:00:00.000,3
2007-07-30 00:00:00.000,3
2011-09-09 00:00:00.000,3
2007-07-16 00:00:00.000,3
2007-07-02 00:00:00.000,3
2011-06-24 00:00:00.000,3
2011-08-30 00:00:00.000,3
2024-11-18 00:00:00.000,3
2004-08-02 00:00:00.000,3
2017-11-20 00:00:00.000,3
2024-08-12 00:00:00.000,3
2024-12-16 00:00:00.000,3
2007-10-08 00:00:00.000,3
2001-07-19 00:00:00.000,3
2007-10-22 00:00:00.000,3
2011-06-28 00:00:00.000,3
2010-01-23 00:00:00.000,3
2017-05-30 00:00:00.000,3
2012-02-23 00:00:00.000,3
2010-02-04 00:00:00.000,3
2024-07-16 00:00:00.000,3
2008-01-07 00:00:00.000,3
2012-07-03 00:00:00.000,3
2007-01-08 00:00:00.000,3
2011-07-15 00:00:00.000,3
2011-04-01 00:00:00.000,3
2024-07-19 00:00:00.000,3
2004-02-16 00:00:00.000,3
2004-02-02 00:00:00.000,3
2003-10-13 00:00:00.000,3
2012-05-10 00:00:00.000,3
2017-07-19 00:00:00.000,3
2012-05-23 00:00:00.000,3
2017-04-07 00:00:00.000,3
2003-11-10 00:00:00.000,3
2003-11-17 00:00:00.000,3
2017-12-11 00:00:00.000,3
2012-05-13 00:00:00.000,3
2011-04-03 00:00:00.000,3
2003-11-24 00:00:00.000,3
2012-05-26 00:00:00.000,3
2003-09-22 00:00:00.000,3
2012-05-27 00:00:00.000,3
2017-04-10 00:00:00.000,3
2011-03-31 00:00:00.000,3
2009-10-12 00:00:00.000,3
2004-03-08 00:00:00.000,3
2003-09-01 00:00:00.000,3
2024-06-05 00:00:00.000,3
2011-03-26 00:00:00.000,3
2006-01-02 00:00:00.000,3
2006-11-20 00:00:00.000,3
2011-03-23 00:00:00.000,3
2003-04-14 00:00:00.000,3
2004-04-19 00:00:00.000,3
2007-01-01 00:00:00.000,3
2004-05-31 00:00:00.000,3
2017-06-16 00:00:00.000,3
2017-04-12 00:00:00.000,3
2013-03-19 00:00:00.000,3
28.10.2024 15:56,3
2010-09-06 00:00:00.000,3
2011-08-09 00:00:00.000,3
2024-07-01 00:00:00.000,3
2013-03-12 00:00:00.000,3
2013-03-13 00:00:00.000,3
2010-08-09 00:00:00.000,3
2011-07-25 00:00:00.000,3
2005-09-05 00:00:00.000,3
2024-09-13 00:00:00.000,3
2013-03-28 00:00:00.000,3
2005-08-22 00:00:00.000,3
2008-06-30 00:00:00.000,3
2011-08-08 00:00:00.000,3
2017-07-10 00:00:00.000,3
2013-04-07 00:00:00.000,3
2013-03-04 00:00:00.000,3
2008-07-07 00:00:00.000,3
2011-12-10 00:00:00.000,3
2024-07-05 00:00:00.000,3
2013-04-11 00:00:00.000,3
2013-04-12 00:00:00.000,3
2009-08-17 00:00:00.000,3
2024-08-26 00:00:00.000,3
2013-04-25 00:00:00.000,3
2008-09-01 00:00:00.000,3
2017-05-05 00:00:00.000,3
2017-03-28 00:00:00.000,3
2008-12-29 00:00:00.000,3
2013-05-05 00:00:00.000,3
2018-04-11 00:00:00.000,3
2011-07-24 00:00:00.000,3
2018-02-14 00:00:00.000,3
2010-02-09 00:00:00.000,3
2017-08-10 00:00:00.000,3
2013-01-23 00:00:00.000,3
2011-11-17 00:00:00.000,3
2005-09-26 00:00:00.000,3
2011-08-19 00:00:00.000,3
2011-08-20 00:00:00.000,3
2018-01-15 00:00:00.000,3
2014-02-01 00:00:00.000,2
2005-12-05 00:00:00.000,2
21.04.2023 13:16,2
02.01.2019 15:20,2
2019-01-28 00:00:00.000,2
2011-11-29 00:00:00.000,2
2014-04-01 00:00:00.000,2
2011-10-09 00:00:00.000,2
2019-04-23 00:00:00.000,2
2011-03-29 00:00:00.000,2
2013-12-05 00:00:00.000,2
2023-10-16 18:50:10.097,2
2014-03-25 00:00:00.000,2
2011-10-16 00:00:00.000,2
26.09.2023 14:20,2
2014-02-21 00:00:00.000,2
2013-11-29 00:00:00.000,2
2014-03-23 00:00:00.000,2
17.03.2023 08:54,2
2014-04-15 00:00:00.000,2
2015-05-16 00:00:00.000,2
2014-04-14 00:00:00.000,2
2011-03-19 00:00:00.000,2
2016-07-20 00:00:00.000,2
2011-10-03 00:00:00.000,2
2017-12-28 00:00:00.000,2
2016-07-29 00:00:00.000,2
2024-10-28 00:00:00.000,2
2019-04-18 00:00:00.000,2
2017-02-27 00:00:00.000,2
2023-09-13 09:10:09.013,2
2005-11-21 00:00:00.000,2
25.09.2023 12:16,2
2017-02-26 00:00:00.000,2
2017-05-11 00:00:00.000,2
25.09.2023 12:21,2
2023-11-21 00:00:00.000,2
11.05.2023 08:34,2
2011-03-20 00:00:00.000,2
01.08.2023 08:28,2
2014-02-15 00:00:00.000,2
2014-03-05 00:00:00.000,2
2017-02-20 00:00:00.000,2
2016-07-11 00:00:00.000,2
2014-02-17 00:00:00.000,2
2005-09-12 00:00:00.000,2
2018-06-29 00:00:00.000,2
2005-12-26 00:00:00.000,2
2014-02-18 00:00:00.000,2
2018-07-10 00:00:00.000,2
2005-09-19 00:00:00.000,2
2014-02-25 00:00:00.000,2
2018-07-02 00:00:00.000,2
2014-02-24 00:00:00.000,2
25.10.2023 13:21,2
30.05.2023 15:27,2
22.05.2023 08:51,2
2023-10-26 00:00:00.000,2
2024-07-11 00:00:00.000,2
15.05.2023 12:05,2
2014-03-19 00:00:00.000,2
2011-11-21 00:00:00.000,2
2014-03-17 00:00:00.000,2
2016-07-26 00:00:00.000,2
2011-10-19 00:00:00.000,2
2019-04-25 00:00:00.000,2
2014-02-13 00:00:00.000,2
2011-11-07 00:00:00.000,2
2011-11-19 00:00:00.000,2
2005-12-12 00:00:00.000,2
2019-04-15 00:00:00.000,2
2014-03-12 00:00:00.000,2
2013-12-14 00:00:00.000,2
2014-03-10 00:00:00.000,2
2005-10-31 00:00:00.000,2
2019-08-27 00:00:00.000,2
2024-08-21 00:00:00.000,2
2023-03-11 00:00:00.000,2
2011-08-26 00:00:00.000,2
2011-08-14 00:00:00.000,2
2011-08-22 00:00:00.000,2
2008-03-26 00:00:00.000,2
2020-02-06 00:00:00.000,2
2019-05-27 00:00:00.000,2
2019-05-24 00:00:00.000,2
2011-07-16 00:00:00.000,2
2017-01-31 00:00:00.000,2
2014-10-02 00:00:00.000,2
2018-12-17 00:00:00.000,2
2017-08-01 00:00:00.000,2
2014-09-26 00:00:00.000,2
23.01.2017 15:41,2
2014-09-24 00:00:00.000,2
2017-02-02 00:00:00.000,2
2011-07-08 00:00:00.000,2
2014-09-18 00:00:00.000,2
2016-08-29 00:00:00.000,2
2011-07-07 00:00:00.000,2
2017-02-03 00:00:00.000,2
2018-09-13 00:00:00.000,2
2020-03-05 00:00:00.000,2
2011-06-25 00:00:00.000,2
06.03.2020 06:50,2
2020-01-30 00:00:00.000,2
2011-08-13 00:00:00.000,2
2011-09-30 00:00:00.000,2
2014-11-15 00:00:00.000,2
2018-11-19 00:00:00.000,2
2016-09-09 00:00:00.000,2
2019-05-29 00:00:00.000,2
2008-08-04 00:00:00.000,2
2014-11-27 00:00:00.000,2
2014-12-11 00:00:00.000,2
2014-11-22 00:00:00.000,2
2014-11-19 00:00:00.000,2
2014-11-18 00:00:00.000,2
2019-11-25 00:00:00.000,2
2017-01-11 00:00:00.000,2
2017-01-13 00:00:00.000,2
2018-10-01 00:00:00.000,2
2017-01-16 00:00:00.000,2
2014-11-10 00:00:00.000,2
2014-12-12 00:00:00.000,2
2017-01-17 00:00:00.000,2
2017-01-19 00:00:00.000,2
2024-09-06 00:00:00.000,2
19.01.2017 15:09,2
2008-04-01 00:00:00.000,2
2014-10-31 00:00:00.000,2
2024-07-31 00:00:00.000,2
28.05.2019 11:38,2
2007-10-01 00:00:00.000,2
2016-09-14 00:00:00.000,2
2018-09-06 00:00:00.000,2
2019-05-06 00:00:00.000,2
2011-09-15 00:00:00.000,2
2011-09-18 00:00:00.000,2
2005-07-25 00:00:00.000,2
2011-06-07 00:00:00.000,2
2017-11-28 00:00:00.000,2
2016-08-04 00:00:00.000,2
2014-05-23 00:00:00.000,2
2011-09-23 00:00:00.000,2
2014-05-20 00:00:00.000,2
2006-11-06 00:00:00.000,2
2014-05-14 00:00:00.000,2
2014-05-09 00:00:00.000,2
2007-09-10 00:00:00.000,2
2014-05-08 00:00:00.000,2
2018-07-25 00:00:00.000,2
2019-01-24 00:00:00.000,2
2014-05-05 00:00:00.000,2
2019-05-02 00:00:00.000,2
2024-07-22 00:00:00.000,2
2006-10-16 00:00:00.000,2
23.11.2022 11:44,2
2016-08-01 00:00:00.000,2
2014-04-23 00:00:00.000,2
2022-12-07 14:48:30.000,2
2024-07-24 00:00:00.000,2
2014-06-12 00:00:00.000,2
2017-07-27 00:00:00.000,2
2014-06-16 00:00:00.000,2
2018-09-04 00:00:00.000,2
2020-03-11 00:00:00.000,2
2018-08-31 00:00:00.000,2
2007-09-03 00:00:00.000,2
2014-08-22 00:00:00.000,2
2007-08-27 00:00:00.000,2
2024-09-30 00:00:00.000,2
2014-08-15 00:00:00.000,2
2007-08-13 00:00:00.000,2
2014-08-12 00:00:00.000,2
2011-09-02 00:00:00.000,2
2017-02-09 00:00:00.000,2
2014-07-28 00:00:00.000,2
2018-08-22 00:00:00.000,2
2019-05-13 00:00:00.000,2
2007-07-23 00:00:00.000,2
2014-07-15 00:00:00.000,2
2018-08-09 00:00:00.000,2
2007-02-05 00:00:00.000,2
2014-06-25 00:00:00.000,2
2016-08-09 00:00:00.000,2
2015-05-01 00:00:00.000,2
2006-12-04 00:00:00.000,2
2011-09-20 00:00:00.000,2
2011-03-16 00:00:00.000,2
13.12.2023 16:09,2
2016-06-06 00:00:00.000,2
2015-07-30 00:00:00.000,2
2019-03-26 00:00:00.000,2
2012-07-23 00:00:00.000,2
2016-06-08 00:00:00.000,2
2024-03-26 00:00:00.000,2
2015-08-05 00:00:00.000,2
2016-09-27 00:00:00.000,2
2019-02-13 00:00:00.000,2
2015-08-10 00:00:00.000,2
2018-03-13 00:00:00.000,2
2011-02-24 00:00:00.000,2
2017-04-06 00:00:00.000,2
2019-03-27 00:00:00.000,2
2017-03-16 00:00:00.000,2
2015-08-18 00:00:00.000,2
2015-08-21 00:00:00.000,2
23.01.2015 13:00,2
2012-08-27 00:00:00.000,2
2011-02-13 00:00:00.000,2
2015-09-16 00:00:00.000,2
2016-06-01 00:00:00.000,2
2001-07-22 00:00:00.000,2
2011-02-11 00:00:00.000,2
2001-07-13 00:00:00.000,2
2013-07-18 00:00:00.000,2
2012-07-16 00:00:00.000,2
2016-05-26 00:00:00.000,2
2024-09-03 00:00:00.000,2
2012-06-05 00:00:00.000,2
2012-06-11 00:00:00.000,2
2003-08-18 00:00:00.000,2
2024-02-29 00:00:00.000,2
2013-08-03 00:00:00.000,2
29.02.2024 08:46,2
2011-03-12 00:00:00.000,2
2016-09-22 00:00:00.000,2
2016-06-16 00:00:00.000,2
2018-01-03 00:00:00.000,2
2015-07-18 00:00:00.000,2
2019-04-01 00:00:00.000,2
2015-07-28 00:00:00.000,2
2003-02-19 00:00:00.000,2
2024-03-12 00:00:00.000,2
2024-05-31 00:00:00.000,2
2015-07-24 00:00:00.000,2
2024-03-15 00:00:00.000,2
2017-05-23 00:00:00.000,2
2012-07-02 00:00:00.000,2
2011-03-04 00:00:00.000,2
2017-09-11 00:00:00.000,2
2019-02-11 00:00:00.000,2
2012-07-10 00:00:00.000,2
2001-07-11 00:00:00.000,2
2017-05-03 00:00:00.000,2
2003-09-15 00:00:00.000,2
2018-04-06 00:00:00.000,2
2013-03-17 00:00:00.000,2
2019-03-08 00:00:00.000,2
2016-05-03 00:00:00.000,2
2013-03-23 00:00:00.000,2
2013-03-25 00:00:00.000,2
2017-05-02 00:00:00.000,2
2017-06-01 00:00:00.000,2
2016-04-29 00:00:00.000,2
2017-06-12 00:00:00.000,2
2017-03-29 00:00:00.000,2
2010-02-13 00:00:00.000,2
2018-04-16 00:00:00.000,2
2013-03-11 00:00:00.000,2
2010-02-17 00:00:00.000,2
2013-04-01 00:00:00.000,2
26.02.2019 14:22,2
2010-05-22 00:00:00.000,2
2013-04-13 00:00:00.000,2
2013-04-14 00:00:00.000,2
2016-04-04 00:00:00.000,2
2025-02-27 00:00:00.000,2
2016-04-20 00:00:00.000,2
2017-08-24 00:00:00.000,2
2018-04-12 00:00:00.000,2
2016-05-04 00:00:00.000,2
2017-03-30 00:00:00.000,2
2018-03-22 00:00:00.000,2
2025-02-03 00:00:00.000,2
2018-04-24 00:00:00.000,2
2019-01-21 00:00:00.000,2
2024-08-14 00:00:00.000,2
2016-05-21 00:00:00.000,2
2016-05-20 00:00:00.000,2
2018-03-27 00:00:00.000,2
2013-07-07 00:00:00.000,2
2012-12-06 00:00:00.000,2
2017-03-23 00:00:00.000,2
2013-07-05 00:00:00.000,2
28.04.2017 07:07,2
2017-09-04 00:00:00.000,2
2016-05-06 00:00:00.000,2
2019-03-15 00:00:00.000,2
2018-04-18 00:00:00.000,2
2012-12-10 00:00:00.000,2
2024-05-15 00:00:00.000,2
2013-06-30 00:00:00.000,2
2019-01-18 00:00:00.000,2
2019-01-17 00:00:00.000,2
2017-04-03 00:00:00.000,2
2001-05-11 00:00:00.000,2
2010-09-17 00:00:00.000,2
2017-03-31 00:00:00.000,2
2012-06-03 00:00:00.000,2
2017-06-26 00:00:00.000,2
2024-02-26 00:00:00.000,2
2004-08-30 00:00:00.000,2
2016-09-19 00:00:00.000,2
2004-11-08 00:00:00.000,2
2004-09-20 00:00:00.000,2
2018-01-17 00:00:00.000,2
2015-06-02 00:00:00.000,2
2012-02-29 00:00:00.000,2
2013-10-08 00:00:00.000,2
2016-06-29 00:00:00.000,2
2024-06-18 00:00:00.000,2
2012-03-06 00:00:00.000,2
2018-01-22 00:00:00.000,2
2024-06-17 00:00:00.000,2
2015-05-29 00:00:00.000,2
2004-08-16 00:00:00.000,2
2013-10-01 00:00:00.000,2
2013-09-28 00:00:00.000,2
2015-06-08 00:00:00.000,2
2012-05-28 00:00:00.000,2
2015-01-11 00:00:00.000,2
2013-09-26 00:00:00.000,2
2013-09-25 00:00:00.000,2
2013-09-24 00:00:00.000,2
2011-03-13 00:00:00.000,2
2018-05-29 00:00:00.000,2
2018-06-09 00:00:00.000,2
2024-01-25 00:00:00.000,2
2013-09-22 00:00:00.000,2
2004-12-13 00:00:00.000,2
2013-11-19 00:00:00.000,2
20.12.2023 07:11,2
2024-07-08 00:00:00.000,2
2013-11-11 00:00:00.000,2
2013-11-08 00:00:00.000,2
2018-06-20 00:00:00.000,2
2017-05-16 00:00:00.000,2
2018-06-19 00:00:00.000,2
2017-04-19 00:00:00.000,2
2013-11-05 00:00:00.000,2
2019-08-20 00:00:00.000,2
2018-06-16 00:00:00.000,2
2018-06-10 00:00:00.000,2
2018-06-15 00:00:00.000,2
27.05.2015 06:52,2
2016-09-16 00:00:00.000,2
2019-05-31 13:27:04.017,2
2019-04-11 00:00:00.000,2
2004-12-06 00:00:00.000,2
2016-07-02 00:00:00.000,2
2012-02-08 00:00:00.000,2
2013-10-21 00:00:00.000,2
2019-04-10 00:00:00.000,2
2004-11-29 00:00:00.000,2
2024-11-19 00:00:00.000,2
2018-05-30 00:00:00.000,2
2004-06-21 00:00:00.000,2
2015-06-26 10:15:38.000,2
2013-09-11 00:00:00.000,2
2004-03-01 00:00:00.000,2
2012-05-06 00:00:00.000,2
2012-05-09 00:00:00.000,2
2019-04-03 00:00:00.000,2
2019-08-08 00:00:00.000,2
18.05.2018 07:52,2
2012-05-12 00:00:00.000,2
2013-09-03 00:00:00.000,2
2012-05-14 00:00:00.000,2
2004-01-12 00:00:00.000,2
2012-05-17 00:00:00.000,2
2013-08-27 00:00:00.000,2
2012-04-30 00:00:00.000,2
2009-09-21 00:00:00.000,2
2013-08-26 00:00:00.000,2
2013-08-25 00:00:00.000,2
2017-03-12 00:00:00.000,2
2018-05-15 00:00:00.000,2
2016-06-20 00:00:00.000,2
2009-09-28 00:00:00.000,2
2003-10-27 00:00:00.000,2
2003-10-06 00:00:00.000,2
2017-06-29 00:00:00.000,2
2013-08-17 00:00:00.000,2
2018-05-14 00:00:00.000,2
2013-09-12 00:00:00.000,2
2008-12-08 00:00:00.000,2
2015-06-18 00:00:00.000,2
2018-02-06 00:00:00.000,2
2019-04-04 00:00:00.000,2
2018-05-24 00:00:00.000,2
2012-04-14 00:00:00.000,2
2019-04-05 00:00:00.000,2
2012-04-19 00:00:00.000,2
2024-11-26 00:00:00.000,2
2012-04-20 00:00:00.000,2
2018-02-05 00:00:00.000,2
2004-05-10 00:00:00.000,2
2015-06-14 00:00:00.000,2
2004-03-22 00:00:00.000,2
2018-02-07 00:00:00.000,2
31.01.2018 11:23,2
2004-06-14 00:00:00.000,2
2013-09-13 00:00:00.000,2
2017-08-09 00:00:00.000,1
17.08.2017 11:43,1
21.01.2019 14:42,1
2017-08-03 00:00:00.000,1
11.08.2017 10:54,1
21.01.2019 16:20,1
2017-08-14 00:00:00.000,1
21.01.2019 12:18,1
08.08.2017 09:38,1
2019-01-21 11:23:02.073,1
03.08.2017 08:22,1
08.08.2017 11:49,1
03.08.2017 08:37,1
21.01.2019 15:56,1
04.08.2017 08:18,1
21.01.2019 15:50,1
10.08.2017 15:24,1
07.08.2017 10:19,1
16.01.2019 10:46,1
21.01.2019 14:20,1
16.01.2019 09:34,1
21.01.2019 14:39,1
11.08.2017 10:07,1
03.08.2017 16:40,1
2017-08-07 14:11:56.073,1
21.01.2019 14:24,1
21.01.2019 14:31,1
21.01.2019 14:23,1
2017-08-07 00:00:00.000,1
07.08.2017 13:36,1
21.01.2019 14:26,1
04.08.2017 08:07,1
11.04.2018 18:00,1
02.08.2017 10:58,1
13.02.2019 08:10,1
19.02.2019 08:44,1
2019-02-19 00:00:00.000,1
2017-06-20 00:00:00.000,1
20.06.2017 08:01,1
18.02.2019 14:01,1
2017-06-21 00:00:00.000,1
2019-02-18 00:00:00.000,1
14.02.2019 10:28,1
14.02.2019 09:40,1
2019-02-14 00:00:00.000,1
2017-06-21 17:06:58.027,1
22.06.2017 08:09,1
19.02.2019 10:42,1
22.06.2017 11:17,1
08.02.2019 13:25,1
22.06.2017 12:48,1
08.02.2019 12:50,1
07.02.2019 14:37,1
22.06.2017 13:00,1
22.06.2017 14:54,1
26.06.2017 07:03,1
2017-06-26 13:56:41.030,1
26.06.2017 14:13,1
06.02.2019 12:28,1
2017-06-19 00:00:00.000,1
16.06.2017 07:35,1
02.08.2017 09:25,1
25.02.2019 07:53,1
07.06.2017 06:59,1
2017-06-07 07:21:53.020,1
2017-06-08 00:00:00.000,1
2019-02-27 00:00:00.000,1
26.02.2019 15:05,1
25.02.2019 15:54,1
08.06.2017 15:41,1
09.06.2017 09:17,1
2017-06-12 11:53:04.077,1
12.06.2017 13:52,1
25.02.2019 15:33,1
13.06.2017 06:49,1
2019-02-19 12:05:57.047,1
13.06.2017 07:01,1
13.06.2017 13:15,1
2019-02-24 00:00:00.000,1
2017-06-14 00:00:00.000,1
21.02.2019 15:43,1
14.06.2017 07:37,1
20.02.2019 09:41,1
20.02.2019 07:05,1
2017-06-15 00:00:00.000,1
